commentId,"movieName","comment","sentenceSegment","wordSegment",star,"commenter","commentTime"
10223,NULL,NULL,NULL,"熟悉 的 配方
熟悉 的 味道
烂大街 的 片段 剧情 和 套路",-1,NULL,NULL
10224,NULL,NULL,NULL,"作为 喜剧 来讲 还 可以",0,NULL,NULL
10225,NULL,NULL,NULL,"好笑 是 好笑
但是 明目张胆 的 演出 轨
实在 接受 不 了",-1,NULL,NULL
10226,NULL,NULL,NULL,"老 司机 套路 教程
看 的 时候 也 有 笑点
看 完 比较 无味
倒是 结尾 容易 让 人 想起 夏洛特 烦恼
强 说 看 完 有 道德 审查
可 还是 觉得 分打高 了",0,NULL,NULL
10230,NULL,NULL,NULL,"笑点 确实 存在
但 真的 不 想 吐槽 可怕 的 直男癌",0,NULL,NULL
10232,NULL,NULL,NULL,"笑点 是 有
但 剧情 就 是
意淫狂 魔 出轨 记
结果 还 没 成功
实在 难以 下 咽
我 是 奔 着 闫妮 去 的",-1,NULL,NULL
10233,NULL,NULL,NULL,"此剧 作为 一个 喜剧片 还是 很 出彩 了 爆笑 不断
可是 不管 剧中 肖瀚 是 梦 中 还是 现实 都 诠释 了 一个 渣男 是 咋样 的 渣 无 可渣
闫妮 真的 太 适合 演 一个 饥渴 的 中年 妇女 真是 越来越 漂亮 了
电影 还 算 合格 好笑",0,NULL,NULL
10234,NULL,NULL,NULL,"笑点 很 足
女神 很 迷人
一直 在 流口水",1,NULL,NULL
10235,NULL,NULL,NULL,"毕竟 聚集 了 这么 多 笑星
笑点 还是 值得 肯定 的
但是 男主 这样 不 负 责任
有 贼心 没 贼 胆 还 口口声声 的 说 自己 不 是 玩弄 感情 的 骗子 的 王八蛋
我 只 想 说
我 去年 买 了 个 表
哈哈 有 点 情节 代入感 太 严重 了",0,NULL,NULL
10238,NULL,NULL,NULL,"该 笑 的 地方 都 笑 了
闫妮 很 美 是 真 的
最后 就 想 问 结局 几 个 意思
片头 和 差点 滚 床单 全 是 意淫 的",0,NULL,NULL
10241,NULL,NULL,NULL,"讽刺性 不错 啊
还有 克拉拉 挺 好看",0,NULL,NULL
10246,NULL,NULL,NULL,"致敬 红衣 女郎
改编 得 很 接 地气
只 是 故事 有点 俗套
让 人 觉得 没什么 新意",0,NULL,NULL
10247,NULL,NULL,NULL,"麻蛋
老娘 们们 看 小 鲜肉 流哈喇子 就 是 三观正
霸道 总裁 绝世 王妃 那样 的 才 叫 三观正 吗
你 再 骂 这 片 直男癌 都 改变 不 了 的 是 现实
三四十 岁 的 已婚 男人 基本 都 有 片中 遇到 的 中年 危机
心中 躁动 不已
本片 算 纪录片",1,NULL,NULL
10248,NULL,NULL,NULL,"你们 直男癌 事儿 真 多
人 到 中年 没 激情 嫌 平淡 靠 出轨 找 刺激
一 群 狐朋狗友 自觉 义气 互相 打 掩护
你们 结婚 的 目的 是 为了 体会 出轨 的 刺激 吗 陪 你 打拼 到 中年 的 发妻 的确 也 不如 那些 装纯 卖 傻 的 小 丫头
干脆 手机 里 下 十 个 约炮 软件 过 得了
千万 别 约 累 了 被 骗 了 才 想 起家 的 温馨 想浪子 回头
还是 那 句 话 糟 糠 之 妻 已经 够 惨 了",-1,NULL,NULL
10250,NULL,NULL,NULL,"还是 可以 看看
挺 搞笑 的",0,NULL,NULL
10254,NULL,NULL,NULL,"一般",0,NULL,NULL
10256,NULL,NULL,NULL,"真是 奇怪 的 电影 啊
就 男主 那个 身材
那个 样貌
那个 个人 魅力
他 有 什么 自信 可以 迷 倒 三 大 美女
包括 他 老婆
她们 都 比 他 各 方面 条件 好 很多 呀
绝对 是 中年 男人 的 意淫 大戏",0,NULL,NULL
10258,NULL,NULL,NULL,"中年 危机 啊
荒唐 中 更 反映 生活 的 真相
前 半 段 还是 挺 好笑 的
后 半 段 看 完 有些 难受
总的来说
作为 喜剧 乐一乐
还是 可以 看 的",0,NULL,NULL
10260,NULL,NULL,NULL,"真是 没有 三 观 啊
看 了 真是 各种 无语",-1,NULL,NULL
10263,NULL,NULL,NULL,"对于 国产 而言 已然 不 能 奢求 太 多
感觉 只 有 夏洛特 烦恼 一半 的 感觉",1,NULL,NULL
10264,NULL,NULL,NULL,"纯属 搞笑 的
剧情 还 行
女主 不 好看
大波妹",0,NULL,NULL
10265,NULL,NULL,NULL,"及格 的 喜剧",1,NULL,NULL
10267,NULL,NULL,NULL,"两 星 给 我 闫妮 高 颜值
剧情 线路 太 乱
笑料 太 硬
对于 已婚 男人 是否 可以 出轨 的 问题 探讨
简直 是 带 上 了 一 条 不 归 路
笑点 僵硬
哎",-1,NULL,NULL
10269,NULL,NULL,NULL,"整个 影厅 都 乐 坏 了
不 输 泰囧
贺岁 好 片",1,NULL,NULL
10270,NULL,NULL,NULL,"里面 那个 韩国 妞 长 得 确实 不错",1,NULL,NULL
10271,NULL,NULL,NULL,"太 烂 了
浪费 时间",-1,NULL,NULL
10273,NULL,NULL,NULL,"喜剧 角度 上 给 一百 分
着实 给 了 我 2017年 一 场 大笑
婚姻 与 爱情 的 主题 比较 通俗
无非 中年 男人 在 长年 的 平淡 婚姻 中 寻找 婚外 刺激
男主 有 一 群 让 人 羡慕 的 兄弟",1,NULL,NULL
10274,NULL,NULL,NULL,"不 觉得 是 胡言 乱 扯
想 打 九 分
可惜 没有
那 就 十分 吧
爱上 克拉拉 了
没 想 太 多
喜剧片 嘛
看 着 开心 就 好
因为 不 是 中年 男子
所以 体会 不 了 太 多
好看",1,NULL,NULL
10275,NULL,NULL,NULL,"很 不错
终于 让 我 从 摆渡 人 的 阴影 中 走 出来",1,NULL,NULL
10277,NULL,NULL,NULL,"个人 觉得 三 观 正 与否 从来 不 上 评价 电影 的 标准
也许 是 审查 的 标准
片中 通过 戏谑 的 剧情 表现 人物 在 中年 困顿 中 迷失 和 重 寻 自我
观感 不错",1,NULL,NULL
10279,NULL,NULL,NULL,"很 搞笑
从头到尾
疯狂 大笑 5 次 邻座 直 看 我
但 后来 她 也 笑 的 很 大 声
大笑 10 次 左右
会心 一 笑 3 次
和 老婆 一起 去 看 的
搞笑 的 同时 告诉 你
想 要 心跳 的 感觉
想 要 刺激
想 要 偷 吃
你 是 要 付出 很多 代价 的
没有 颗 大 心脏 还是 老婆 孩子 热 炕头 吧
我 很 少 写 评论
但 看 很多 评论 的 人 都 诋毁 这部 电影
我心 有 不平",1,NULL,NULL
10280,NULL,NULL,NULL,"烂",-1,NULL,NULL
10281,NULL,NULL,NULL,"搞笑
值得 一 看",1,NULL,NULL
10282,NULL,NULL,NULL,"名 很 烂
片儿 很 好",1,NULL,NULL
10283,NULL,NULL,NULL,"不 知道 电影 为什么 叫 情圣
整个 故事 就 是 一个 想婚 内 出轨 却 没 那 本事 的 怂货 只能 靠 朋友 帮忙 还 帮 的 一塌糊涂 且 出轨 也 当成 理所当然
觉得 那 才 是 活 着 却 又 不 肯 放弃 所 拥有 的 东西
吃 着 碗 里 的 看 着 锅 里 的 渣男
情节 逻辑 不通
莫名其妙
笑点 很 勉强",-1,NULL,NULL
10284,NULL,NULL,NULL,"貌合神离
婚姻 的 无奈",-1,NULL,NULL
10285,NULL,NULL,NULL,"作为 翻 拍片
不 尴尬
有 笑点
有 想法",1,NULL,NULL
10288,NULL,NULL,NULL,"三 观 不 正 但 很 好笑
对于 喜剧 来说 已经 够 了
因为 三 观 而 接受 不 了 打 低 分 的 也 很 正常
美国 的 喜剧 都 这样",1,NULL,NULL
10289,NULL,NULL,NULL,"这部 电影 费劲 周折 的 告诉 我们 出来 混 迟早 是 要 还 的",0,NULL,NULL
10290,NULL,NULL,NULL,"又 臭 又 长",-1,NULL,NULL
10291,NULL,NULL,NULL,"剧情 单薄",-1,NULL,NULL
10292,NULL,NULL,NULL,"三 观 不 正 的 喜剧片
确实 有 搞笑 的 地方
但是 宣传 的 思想 是 渣男 渣女 如何 在 一起",-1,NULL,NULL
10293,NULL,NULL,NULL,"剧情 很 杂 很 乱
没有 特别 突出 的 主线
真正 提 分 的 就 是 里面 的 搞笑 情节 吧
值得 一 看 再 看",1,NULL,NULL
10294,NULL,NULL,NULL,"真的 笑 了
没 考虑 其他 的",1,NULL,NULL
10298,NULL,NULL,NULL,"本 以为 是 喜剧
结果 我 全程 无感 看 完 了 这部 片子
只 想 冷笑 的 说 一 句
这 也 算是 搞笑 电影
笑点 都 很 低俗
浪费 钱",-1,NULL,NULL
10301,NULL,NULL,NULL,"我 只 想 说 四 个 字
负分滚粗
直男癌 yy 无 下限
女 上司 就 一定 得 是 花痴
女人 就 那么 弱智 随随便便 个 男 的 追 就 感恩戴德
老婆 就 那么 傻 整体 没事干 要么 追 着 老公 跑 要么 就 大半夜 开车 送 老公 去 机场 飞 国外 会炮友
男人 出去 外面 乱 搞 了 说 句 想 回归 家庭 就 感人至深
我 呸
有 多 远 死 多 远 吧",-1,NULL,NULL
10303,NULL,NULL,NULL,"电影 还 有点 污
不 建议 三 口 之 家 观看
肖央 演技 还是 不错 的
搞笑 归 搞笑
也 包含 着 的 深 成 的 东西
想 透过 荧幕
表达 点 什么 片子 值得 一 回 票价",1,NULL,NULL
10304,NULL,NULL,NULL,"哇 哈哈 哈哈
已经 看 完
全场 笑 不 停
年底 能 看到 这样 一 部 爆笑 喜剧
超级 放松
超级 解压
这 才 是 TMD 贺岁 档 影片
喜剧片 不 搞笑 都 是 耍流氓
情圣 有 诚意
值得 一 看",1,NULL,NULL
10306,NULL,NULL,NULL,"平庸 的 一个 片 竟然 放在 这个 档期 显得 还 行
多谢摆 渡人",0,NULL,NULL
10309,NULL,NULL,NULL,"还是 不错 的
转 啊 转 的 就 象征 着 问 大部分 人 的 人生 吧
日复一日 重复 且 不 停歇
看 完 有点 想 翘 班 啦 作为 一 部 喜剧 还是 有 很多 笑点 的
没 抱 着 太 大 希望
看 完 蛮 有 惊喜",1,NULL,NULL
10310,NULL,NULL,NULL,"很 好看
很 好笑
哇 哈哈",1,NULL,NULL
10313,NULL,NULL,NULL,"很 污 的 一 部 剧
中间 还是 挺 搞笑 的
就 是 bug 有点 高",-1,NULL,NULL
10314,NULL,NULL,NULL,"还 不错",1,NULL,NULL
10315,NULL,NULL,NULL,"确实 直男 思想
不过 让 我 笑 了
我 喜欢",1,NULL,NULL
10317,NULL,NULL,NULL,"电影 是 挺 好 的
分级 是 必要 的",1,NULL,NULL
10318,NULL,NULL,NULL,"也 就 是 点 已婚 中年 男人 的 那 点 小 幻想
渴望 碰撞 一下 激情
结果 却 把 全世界 都 整 的 鸡飞狗 跳 的
告诫 男 同胞
还是 老老实实 守 着 家里 的 过 吧",0,NULL,NULL
10319,NULL,NULL,NULL,"四 星 有点 高
三星 有点 低
及格 是 没 问题
不如 夏洛特 烦恼",1,NULL,NULL
10322,NULL,NULL,NULL,"我会 想 某个 角色 出现 的 意义 是 什么
如果 他 不 存在
会 对 这部 电影 造成 多 大 的 影响",0,NULL,NULL
10325,NULL,NULL,NULL,"超级 经典",1,NULL,NULL
10327,NULL,NULL,NULL,"赞 导演 更 赞 编剧
有 情怀 不 低俗 的 喜剧
通篇 笑点
也 让 你 想起 大学 的 同学 情谊
也 感慨 人 到 中年 的 心理 危机
喜剧 电影 是 很 难 做 的
因为 群众 的 笑点 太 高 了
但 仍 能 让 我 全程 笑 个 不 停
我 还是 很 赞叹 的
致敬 新人 导演
致敬 金马 的 提名 摄影师 宋晓飞
你 把 女人 们 拍 的 都 那么 美",1,NULL,NULL
10329,NULL,NULL,NULL,"很 棒",1,NULL,NULL
10331,NULL,NULL,NULL,"身 为 观众 非得 做 总局 的 事情
我 天朝 牛逼 的 田园 女权 主义者 们",0,NULL,NULL
10334,NULL,NULL,NULL,"属于 元旦 片荒 时节 里 还 能 看看 的 电影
有 笑点
但 基本 没 主题
纯粹 为了 搞笑 而 搞笑",0,NULL,NULL
10337,NULL,NULL,NULL,"所谓 中年 危机
不过 是 对 平庸 生活 的 痛恨 与 不甘
寻找 初恋 并 不 是 对抗 平庸 生活 的 唯一 方式
和 工作 来 一 次 莫名其妙 的 死磕 一样 能 荷尔蒙 多巴胺 肾上腺 素 炸 满 屏幕
叛逆 的 精神 和 自由 的 意志 永远 不 死",-1,NULL,NULL
10338,NULL,NULL,NULL,"其实 这部 片子 跟 爱情 无关
跟 家庭 责任感 有关
什么 狗屁 张艺谋 陈凯歌
光 场面 大 有 个 屁 用
这部 片子 直视 了 中年 男人 的 情感 死角
因为 最后 的 峰回路转
回归 家庭 而 显得 正 能量
男人 们 应该 切实 地 审视 一下 自己 的 内心
正在 出轨 或 即将 出轨 的 男人
要 悬崖勒马
适可而止
没有 这 想法 的 男人 要 无则加勉",1,NULL,NULL
10340,NULL,NULL,NULL,"这部 影片 用 喜剧 形式 嘲弄 了 那些 想 摆脱 平淡 壮 着 胆子 尝试 出轨 的 已婚 男人
叙事 节奏 把握 得 很 好
悬念 足够
演员 出演 也 很 到位
全程 笑点 不断 且 大多 十分 巧妙
符合 喜剧 的 定位
也 算是 对 婚姻 家庭 伦理 的 浅层 思考
不过
影片 的 尺度 略 大
导演 在 增添 笑料 时 却 难免 滑 向 低俗
对 并非 必要 的 男同 梗 渲染 偏 多",0,NULL,NULL
10341,NULL,NULL,NULL,"2016年 12月 30日 晚 看 的
结束 了 一 年 的 繁忙
身心 俱 疲
看 完 之后
似乎 轻松 了 不少
似乎 又 觉得 少 了 点 什么
开始 期待 2017
我 会 更 好",0,NULL,NULL
10343,NULL,NULL,NULL,"一般
期待 有点 大
希望 能 有 更 好 的",-1,NULL,NULL
10344,NULL,NULL,NULL,"没 故事 没 内容
毁三观
仅 有 几 处 笑点
别的 真 没 了",-1,NULL,NULL
10346,NULL,NULL,NULL,"作为 喜剧 电影 来说 笑点 还是 挺 多 的
整体 来说 演技 还是 在线 的
但是 我 觉得 电影 三 观 不 太 正
作为 哥们
在 兄弟 要 走弯路 的 时候 不 拉 一 把
反而 出谋划策 当 助攻 我 就 不 太 理解 了
而且 在 男主 瞒 着 老婆 飞 去 泰国 找到 小三 的 时候
BGM 居然 渲染 着 一 种 男 女主 历尽 千辛万苦 终于 在 一起 了 的 感觉
WTF",0,NULL,NULL
10347,NULL,NULL,NULL,"怎么 说 呢
结局 又 是 一 场 梦境
带 点 小黄 段子
男性 同胞 千万 不要 带 女朋友 去 看
这 是 一 部 揭露 男性 本色 的 喜剧片
带 着 女朋友 去
她 在 旁边 一直 说
你 看
你们 男人 就 是 这样 的
满满的 尴尬
却 又 没 办法 反驳
因为 男 的 确实 这样 也 没错",0,NULL,NULL
10348,NULL,NULL,NULL,"一 部 彻头彻尾 男性 向 电影
客观 讲 里面 的 巧合 确实 不 尴尬
很 顺
问题 是 肖央 居然 是 被 胸 大 脸 美 身材 好 的 女 模特 给 迷住 的
所以 如果 没有 女 模特 这般 人物
中年 男人 就 都 不 会 想 出轨 吗
小沈阳 那 句 玩儿 归 玩儿
还是 要 回家 的 是 全片 最 讨厌 最 恶心 的 点",0,NULL,NULL
10349,NULL,NULL,NULL,"结尾 有点 烂 尾
但 整体 还 不错
笑料 蛮 多",1,NULL,NULL
10350,NULL,NULL,NULL,"男朋友 说 看 了 这部 片子 觉得 给 9 分
可 为什么 我 觉得 心塞
不 是 直男癌
如果 是 你 呢
可笑",-1,NULL,NULL
10352,NULL,NULL,NULL,"按 爆米花 电影 的 角度 我 觉得 可以 了
起码 我 笑 了 很 久",1,NULL,NULL
10355,NULL,NULL,NULL,"中规中矩
略 显 低俗",0,NULL,NULL
10357,NULL,NULL,NULL,"比 预期 的 真的 好 很多",1,NULL,NULL
10358,NULL,NULL,NULL,"前 一个半 小时 的 铺垫 不及 最后 一 句 忙 完 早点 回家",1,NULL,NULL
10359,NULL,NULL,NULL,"前面 的 笑点 铺垫 的 不错
也 更 适合 那些 已婚 人士 观看
爱情 里面 是 长长久久
而 想 要 新鲜感 或者 刺激 的 话
请 为 你 的 家庭 考虑",1,NULL,NULL
10363,NULL,NULL,NULL,"恶俗 的 男权 主义 烂 片",-1,NULL,NULL
10366,NULL,NULL,NULL,"不 谈 三 观
是 个 好 喜剧
搞笑
演员 们 演技 也 不错
都 不 出 戏
韩国 妹子 真心 美
闫妮 也 美
但是 男主 崩 三 观 的 人设
尽管 最后 洗白 也 喜欢 不 来
依旧 是 个 中年 妄想 出轨 却 出轨 未遂 的 渣男
看 完
也 笑 了
但是 心里 觉得 悲哀",0,NULL,NULL
10367,NULL,NULL,NULL,"开始 我 笑 了
然而 后来 越发 觉得 三 观 不 正
没 意义",-1,NULL,NULL
10368,NULL,NULL,NULL,"一般
中间 剧情 有点 看 不 下去",0,NULL,NULL
10371,NULL,NULL,NULL,"故事 很 小
在 直男 意淫 中 穿插 整个 故事
最后 还是 回归 婚姻
但是 剧中 男人 之间 的 友谊 值得 回味",1,NULL,NULL
10372,NULL,NULL,NULL,"可以
笑 死 我 了",1,NULL,NULL
10373,NULL,NULL,NULL,"还 好
蛮 好笑 蛮 真实 的",0,NULL,NULL
10374,NULL,NULL,NULL,"其实 我 一 颗 都 不 想 给
直男癌 晚期 患者
教 男人 如何 出轨 还 出 的 理所当然",-1,NULL,NULL
10376,NULL,NULL,NULL,"不 落 俗套 的 喜剧
还 不错",1,NULL,NULL
10377,NULL,NULL,NULL,"可能 是 在 吐槽 生活 没有 激情
有 一个 女生 的 出现 迎 着 一个 线索 让 这个 电影 继续
可 莫名其妙
却 是 兄弟 之间 感情 和 默契 戏 演 得 好
毫无 头绪
不 懂 意义 什么
一般
不 好看",-1,NULL,NULL
10378,NULL,NULL,NULL,"为 寻 激情 筑 美梦
幸得 梦 醒 守 真情
一 群 老 司机 与 枯燥 单调 生活 斗智斗勇
可是 玩 的 再花
还 得 回家
此剧 笑点 颇 多
心情 不好 的 人 推荐 去 看",1,NULL,NULL
10380,NULL,NULL,NULL,"其实 并 没有 什么 深刻 的 含义
如果 一定 硬 要 说 有
那 就 是 不要 搞 外遇 哈哈哈
但是 全剧 的 笑料 确实 非常 多
在 电影院 的 时候 笑 疯 了
作为 喜剧 是 成功 的
人物 形象 塑造 的 也 非常 鲜明
不 一定 非 要 去 电影院
但 这部 电影 值得 看",1,NULL,NULL
10382,NULL,NULL,NULL,"知道 是 喜剧
我 笑 了
就 合格
我 自己 三观正
就 不怕 电影 的 三 观 不 正 会 影响 我 啦",1,NULL,NULL
10383,NULL,NULL,NULL,"必须 给 个五星拉拉 分数",1,NULL,NULL
10386,NULL,NULL,NULL,"只 是 个 喜剧片",0,NULL,NULL
10387,NULL,NULL,NULL,"男主 好渣
三 观 不 正
四 兄弟 在 一起 的 时候 挺 搞笑 的
佟掌柜 越来越 美 了",-1,NULL,NULL
10391,NULL,NULL,NULL,"首先 要 肯定 片子 的 包袱 是 有 质量 的
很 久 没有 笑 出 眼泪 了
其次 说 片子 的 三 观
不 是 不 正
是 说 的 太 透 了
把 中年 男人 心中 那 点 小 九九 给 放大 并 拍 出来 了
属于 基于 事实 的 夸张 表现
中国 人 其实 最 怕 就 是 隐私 给 抖露 出来
太特么 尴尬 了
所以 吃 瓜 群众 要么 狂 批 要么 力挺 都 要 走 个 极端
都 是 心虚 给 闹 的
何必 呢",1,NULL,NULL
10394,NULL,NULL,NULL,"没 办法 从头 笑 到 尾",1,NULL,NULL
10395,NULL,NULL,NULL,"俗套 的 中年 危机
低俗 的 笑点 四 颗 星 来自 不 需 脑子 的 放声 大笑",1,NULL,NULL
10397,NULL,NULL,NULL,"作为 喜剧 电影 这个 电影 还是 可以 的
但是 剧情 是 真 的 尴尬
看到 后面 基本上 就 在 克制 自己 不 笑 毕竟 是 在 电影院 看 的",0,NULL,NULL
10398,NULL,NULL,NULL,"一不小心 居然 看 了 两 遍
为此 专门 来 豆瓣 给 它 打 个 分",1,NULL,NULL
10399,NULL,NULL,NULL,"我 觉得 拍 的 挺 好
很多 地方 都 是 整个 电影院 人 都 笑 的 不行
里面 那些 都 是 男 的 在 yy
并 没有 实际 行动
归类 到 三 观 也 是 醉
现实 已经 如此 残酷
难道 看 个 喜剧 电影 还 非 要 有 教育 意义 嘛",1,NULL,NULL
10400,NULL,NULL,NULL,"很 好笑
起码 我 笑 的 很 开心
虽然 有点 俗",1,NULL,NULL
10401,NULL,NULL,NULL,"现在 国产 片 真心 不错
很 搞笑
值 票价 去 影院 看
如果 你 爱看 喜剧 的 话
其中 侧面 也 是 在 说 现实 中 出轨 的 事情
人心 骚动
骚 起来 一发 不可收拾 啊",1,NULL,NULL
10403,NULL,NULL,NULL,"克拉拉 好 漂亮",1,NULL,NULL
10404,NULL,NULL,NULL,"很 不错 的 电影 一直 笑 嗬嗬 的 很 逗 的 片子",1,NULL,NULL
10406,NULL,NULL,NULL,"我 为什么 会 踏进 电影院",-1,NULL,NULL
10410,NULL,NULL,NULL,"看到 无聊 到 想 离场 的 一 部 片子",-1,NULL,NULL
10413,NULL,NULL,NULL,"看 过 笑 过
适合 放松
个人 觉得 不 适合 带 小朋友 去 看
有点 污 有点 露",0,NULL,NULL
10414,NULL,NULL,NULL,"yoyo 太 性感 太 漂亮 了
包袱 很 好笑
三观挺正",1,NULL,NULL
10415,NULL,NULL,NULL,"谢谢 这部 作品 让 我们 在 年底 能 笑 的 那么 透彻
很多 剧情 很 符合 现实 的 一些 人
一些 事
一些 想法",1,NULL,NULL
10416,NULL,NULL,NULL,"嗯跨年 夜 看 的 没 想 的 那么 糟糕
挺 好玩 的
影片 结束 最后 几 个 包袱 彩蛋 有 亮点
有些 内容 还是 没有 交代 清楚 吧
嗯",0,NULL,NULL
10417,NULL,NULL,NULL,"不 矫情 的 话
算 一 部 挺 有意思 的 电影
哈哈 一 笑
然后 想 一 想
对得起 那个 票钱
即可",1,NULL,NULL
10419,NULL,NULL,NULL,"挺 搞笑 的 吧
贺岁档 就 是 得 多 些 喜剧 才 好
yoyo 很 漂亮
中年 男人 都 有 幻想",1,NULL,NULL
10422,NULL,NULL,NULL,"有 很多 好笑 的 地方
这 就 够 了",1,NULL,NULL
10425,NULL,NULL,NULL,"不好意思
我 是 来 吐槽 的
让 一些 人 失望 了
我 相信 看 了 这部 电影 的 观众 心里 都 有 一 杆 秤
谁 都 不 瞎 也 不 蠢
这 6
5 的 高分 我 就 嗬嗬 一 笑
你们 高兴 就 好
首先 这部 电影 和 喜剧 还 能 沾 上边
就 想 说 一 部 电影 还是 要 有 起码 的 价值观
为了 钱 不 能 什么 都 干",-1,NULL,NULL
10427,NULL,NULL,NULL,"还是 蛮 搞笑 的
有些 荤 段子",0,NULL,NULL
10428,NULL,NULL,NULL,"有的 时候 不 想 太 多
让 我 笑 了 就 可以",1,NULL,NULL
10432,NULL,NULL,NULL,"凑胡 把
比较 无聊 的 电影",0,NULL,NULL
10433,NULL,NULL,NULL,"不 好看
但 也 能 看
如果 拉 着 妹子 的 手 非 要 看 一 部 能 看 的 电影
这个 相对 于 其他 国产 大片
还是 能 看 的",0,NULL,NULL
